date,Day,Visitor,League,Home,Time,Stadium,Longitude,Latitude,Elevation
9/16/2022,Fri,KCA,AL,BOS,19:00,Fenway Park,-71.097765,42.346247,5.0
9/16/2022,Fri,LAN,NL,SFN,19:00,Oracle Park,-122.389911,37.778369,3.0
9/16/2022,Fri,MIA,NL,WAS,19:00,Nationals Park,-77.007716,38.872576,2.0
9/16/2022,Fri,MIN,AL,CLE,19:00,Progressive Field,-81.685285,41.495545,199.0
9/16/2022,Fri,NYA,AL,MIL,19:00,Miller Park,-87.971642,43.028436,188.0
9/16/2022,Fri,OAK,AL,HOU,19:00,Minute Maid Park,-95.355411,29.757056,6.0
9/16/2022,Fri,PHI,NL,ATL,19:00,SunTrust Park,-84.467987,33.891127,300.0
9/16/2022,Fri,PIT,NL,NYN,19:00,Yankee Stadium,-73.926949,40.829489,4.0
9/16/2022,Fri,SDN,NL,ARI,19:00,Chase Field,-112.066707,33.445001,324.0
9/16/2022,Fri,SEA,AL,ANA,19:00,Angel Stadium,-117.883171,33.799922,44.0
9/16/2022,Fri,TEX,AL,TBA,19:00,Tropicana Field,-82.653453,27.76811,14.0
9/17/2022,Sat,BAL,AL,TOR,13:00,Rogers Centre,-79.389181,43.641682,83.0
9/17/2022,Sat,CHA,AL,DET,19:00,Comerica Park,-83.04897,42.339451,176.0
9/17/2022,Sat,CIN,NL,SLN,19:00,,,,
9/17/2022,Sat,COL,NL,CHN,13:00,Wrigley Field,-87.65581,41.947929,182.0
9/17/2022,Sat,KCA,AL,BOS,13:00,Fenway Park,-71.097765,42.346247,5.0
9/17/2022,Sat,LAN,NL,SFN,19:00,Oracle Park,-122.389911,37.778369,3.0
9/17/2022,Sat,MIA,NL,WAS,13:00,Nationals Park,-77.007716,38.872576,2.0
9/17/2022,Sat,MIN,AL,CLE,13:00,Progressive Field,-81.685285,41.495545,199.0
9/17/2022,Sat,MIN,AL,CLE,19:00,Progressive Field,-81.685285,41.495545,199.0
9/17/2022,Sat,NYA,AL,MIL,19:00,Miller Park,-87.971642,43.028436,188.0
9/17/2022,Sat,OAK,AL,HOU,19:00,Minute Maid Park,-95.355411,29.757056,6.0
9/17/2022,Sat,PHI,NL,ATL,19:00,SunTrust Park,-84.467987,33.891127,300.0
9/17/2022,Sat,PIT,NL,NYN,19:00,Yankee Stadium,-73.926949,40.829489,4.0
9/17/2022,Sat,SDN,NL,ARI,19:00,Chase Field,-112.066707,33.445001,324.0
9/17/2022,Sat,SEA,AL,ANA,19:00,Angel Stadium,-117.883171,33.799922,44.0
9/17/2022,Sat,TEX,AL,TBA,19:00,Tropicana Field,-82.653453,27.76811,14.0
9/18/2022,Sun,BAL,AL,TOR,13:00,Rogers Centre,-79.389181,43.641682,83.0
9/18/2022,Sun,CHA,AL,DET,13:00,Comerica Park,-83.04897,42.339451,176.0
9/18/2022,Sun,CIN,NL,SLN,13:00,,,,
9/18/2022,Sun,COL,NL,CHN,13:00,Wrigley Field,-87.65581,41.947929,182.0
9/18/2022,Sun,KCA,AL,BOS,13:00,Fenway Park,-71.097765,42.346247,5.0
9/18/2022,Sun,LAN,NL,SFN,13:00,Oracle Park,-122.389911,37.778369,3.0
9/18/2022,Sun,MIA,NL,WAS,13:00,Nationals Park,-77.007716,38.872576,2.0
9/18/2022,Sun,MIN,AL,CLE,13:00,Progressive Field,-81.685285,41.495545,199.0
9/18/2022,Sun,NYA,AL,MIL,13:00,Miller Park,-87.971642,43.028436,188.0
9/18/2022,Sun,OAK,AL,HOU,13:00,Minute Maid Park,-95.355411,29.757056,6.0
9/18/2022,Sun,PHI,NL,ATL,13:00,SunTrust Park,-84.467987,33.891127,300.0
9/18/2022,Sun,PIT,NL,NYN,13:00,Yankee Stadium,-73.926949,40.829489,4.0
9/18/2022,Sun,SDN,NL,ARI,13:00,Chase Field,-112.066707,33.445001,324.0
9/18/2022,Sun,SEA,AL,ANA,13:00,Angel Stadium,-117.883171,33.799922,44.0
9/18/2022,Sun,TEX,AL,TBA,13:00,Tropicana Field,-82.653453,27.76811,14.0
9/19/2022,Mon,ARI,NL,LAN,19:00,Dodger Stadium,-118.240228,34.073421,153.0
9/19/2022,Mon,CHN,NL,MIA,19:00,Marlins Park,-80.219845,25.778324,2.0
9/19/2022,Mon,DET,AL,BAL,19:00,Oriole Park at Camden Yards,-76.621913,39.283514,11.0
9/19/2022,Mon,HOU,AL,TBA,19:00,Tropicana Field,-82.653453,27.76811,14.0
9/19/2022,Mon,MIN,AL,CLE,13:00,Progressive Field,-81.685285,41.495545,199.0
9/19/2022,Mon,NYN,NL,MIL,19:00,Miller Park,-87.971642,43.028436,188.0
9/19/2022,Mon,SEA,AL,ANA,13:00,Angel Stadium,-117.883171,33.799922,44.0
9/19/2022,Mon,SFN,NL,COL,19:00,Coors Field,-104.994199,39.755719,1581.0
9/19/2022,Mon,WAS,NL,ATL,19:00,SunTrust Park,-84.467987,33.891127,300.0
9/20/2022,Tue,ANA,AL,TEX,19:00,Globe Life Park in Arlington,-97.082997,32.751593,165.0
9/20/2022,Tue,ARI,NL,LAN,13:00,Dodger Stadium,-118.240228,34.073421,153.0
9/20/2022,Tue,ARI,NL,LAN,19:00,Dodger Stadium,-118.240228,34.073421,153.0
9/20/2022,Tue,BOS,AL,CIN,19:00,Great American Ball Park,-84.507036,39.097474,149.0
9/20/2022,Tue,CHN,NL,MIA,19:00,Marlins Park,-80.219845,25.778324,2.0
9/20/2022,Tue,CLE,AL,CHA,19:00,Guaranteed Rate Field,-87.634224,41.830187,181.0
9/20/2022,Tue,DET,AL,BAL,19:00,Oriole Park at Camden Yards,-76.621913,39.283514,11.0
9/20/2022,Tue,HOU,AL,TBA,19:00,Tropicana Field,-82.653453,27.76811,14.0
9/20/2022,Tue,MIN,AL,KCA,19:00,Kauffman Stadium,-94.480809,39.051246,261.0
9/20/2022,Tue,NYN,NL,MIL,19:00,Miller Park,-87.971642,43.028436,188.0
9/20/2022,Tue,PIT,NL,NYA,19:00,Citi Field,-73.84603,40.756587,5.0
9/20/2022,Tue,SEA,AL,OAK,19:00,Oakland Coliseum,-122.201047,37.751327,0.0
9/20/2022,Tue,SFN,NL,COL,19:00,Coors Field,-104.994199,39.755719,1581.0
9/20/2022,Tue,SLN,NL,SDN,19:00,Petco Park,-117.157074,32.707063,5.0
9/20/2022,Tue,TOR,AL,PHI,19:00,Citizens Bank Park,-75.166592,39.905584,-2.0
9/20/2022,Tue,WAS,NL,ATL,19:00,SunTrust Park,-84.467987,33.891127,300.0
9/21/2022,Wed,ANA,AL,TEX,19:00,Globe Life Park in Arlington,-97.082997,32.751593,165.0
9/21/2022,Wed,ARI,NL,LAN,19:00,Dodger Stadium,-118.240228,34.073421,153.0
9/21/2022,Wed,BOS,AL,CIN,19:00,Great American Ball Park,-84.507036,39.097474,149.0
9/21/2022,Wed,CHN,NL,MIA,19:00,Marlins Park,-80.219845,25.778324,2.0
9/21/2022,Wed,CLE,AL,CHA,19:00,Guaranteed Rate Field,-87.634224,41.830187,181.0
9/21/2022,Wed,DET,AL,BAL,19:00,Oriole Park at Camden Yards,-76.621913,39.283514,11.0
9/21/2022,Wed,HOU,AL,TBA,19:00,Tropicana Field,-82.653453,27.76811,14.0
9/21/2022,Wed,MIN,AL,KCA,19:00,Kauffman Stadium,-94.480809,39.051246,261.0
9/21/2022,Wed,NYN,NL,MIL,13:00,Miller Park,-87.971642,43.028436,188.0
9/21/2022,Wed,PIT,NL,NYA,19:00,Citi Field,-73.84603,40.756587,5.0
9/21/2022,Wed,SEA,AL,OAK,19:00,Oakland Coliseum,-122.201047,37.751327,0.0
9/21/2022,Wed,SFN,NL,COL,19:00,Coors Field,-104.994199,39.755719,1581.0
9/21/2022,Wed,SLN,NL,SDN,19:00,Petco Park,-117.157074,32.707063,5.0
9/21/2022,Wed,TOR,AL,PHI,19:00,Citizens Bank Park,-75.166592,39.905584,-2.0
9/21/2022,Wed,WAS,NL,ATL,13:00,SunTrust Park,-84.467987,33.891127,300.0
9/22/2022,Thu,ANA,AL,TEX,13:00,Globe Life Park in Arlington,-97.082997,32.751593,165.0
9/22/2022,Thu,ARI,NL,LAN,19:00,Dodger Stadium,-118.240228,34.073421,153.0
9/22/2022,Thu,ATL,NL,PHI,19:00,Citizens Bank Park,-75.166592,39.905584,-2.0
9/22/2022,Thu,BOS,AL,NYA,19:00,Citi Field,-73.84603,40.756587,5.0
9/22/2022,Thu,CHN,NL,PIT,19:00,PNC Park,-80.00618,40.447063,221.0
9/22/2022,Thu,CLE,AL,CHA,19:00,Guaranteed Rate Field,-87.634224,41.830187,181.0
9/22/2022,Thu,HOU,AL,BAL,19:00,Oriole Park at Camden Yards,-76.621913,39.283514,11.0
9/22/2022,Thu,MIL,NL,CIN,19:00,Great American Ball Park,-84.507036,39.097474,149.0
9/22/2022,Thu,MIN,AL,KCA,13:00,Kauffman Stadium,-94.480809,39.051246,261.0
9/22/2022,Thu,SEA,AL,OAK,13:00,Oakland Coliseum,-122.201047,37.751327,0.0
9/22/2022,Thu,SFN,NL,COL,13:00,Coors Field,-104.994199,39.755719,1581.0
9/22/2022,Thu,SLN,NL,SDN,13:00,Petco Park,-117.157074,32.707063,5.0
9/22/2022,Thu,TOR,AL,TBA,19:00,Tropicana Field,-82.653453,27.76811,14.0
9/23/2022,Fri,ANA,AL,MIN,19:00,Target Field,-93.278279,44.981717,252.0
9/23/2022,Fri,ATL,NL,PHI,19:00,Citizens Bank Park,-75.166592,39.905584,-2.0
9/23/2022,Fri,BOS,AL,NYA,19:00,Citi Field,-73.84603,40.756587,5.0
9/23/2022,Fri,CHN,NL,PIT,19:00,PNC Park,-80.00618,40.447063,221.0
9/23/2022,Fri,CLE,AL,TEX,19:00,Globe Life Park in Arlington,-97.082997,32.751593,165.0
9/23/2022,Fri,DET,AL,CHA,19:00,Guaranteed Rate Field,-87.634224,41.830187,181.0
9/23/2022,Fri,HOU,AL,BAL,19:00,Oriole Park at Camden Yards,-76.621913,39.283514,11.0
9/23/2022,Fri,MIL,NL,CIN,19:00,Great American Ball Park,-84.507036,39.097474,149.0
9/23/2022,Fri,NYN,NL,OAK,19:00,Oakland Coliseum,-122.201047,37.751327,0.0
9/23/2022,Fri,SDN,NL,COL,19:00,Coors Field,-104.994199,39.755719,1581.0
9/23/2022,Fri,SEA,AL,KCA,19:00,Kauffman Stadium,-94.480809,39.051246,261.0
9/23/2022,Fri,SFN,NL,ARI,19:00,Chase Field,-112.066707,33.445001,324.0
9/23/2022,Fri,SLN,NL,LAN,19:00,Dodger Stadium,-118.240228,34.073421,153.0
9/23/2022,Fri,TOR,AL,TBA,19:00,Tropicana Field,-82.653453,27.76811,14.0
9/23/2022,Fri,WAS,NL,MIA,19:00,Marlins Park,-80.219845,25.778324,2.0
9/24/2022,Sat,ANA,AL,MIN,19:00,Target Field,-93.278279,44.981717,252.0
9/24/2022,Sat,ATL,NL,PHI,13:00,Citizens Bank Park,-75.166592,39.905584,-2.0
9/24/2022,Sat,BOS,AL,NYA,13:00,Citi Field,-73.84603,40.756587,5.0
9/24/2022,Sat,CHN,NL,PIT,19:00,PNC Park,-80.00618,40.447063,221.0
9/24/2022,Sat,CLE,AL,TEX,19:00,Globe Life Park in Arlington,-97.082997,32.751593,165.0
9/24/2022,Sat,DET,AL,CHA,19:00,Guaranteed Rate Field,-87.634224,41.830187,181.0
9/24/2022,Sat,HOU,AL,BAL,19:00,Oriole Park at Camden Yards,-76.621913,39.283514,11.0
9/24/2022,Sat,MIL,NL,CIN,19:00,Great American Ball Park,-84.507036,39.097474,149.0
9/24/2022,Sat,NYN,NL,OAK,13:00,Oakland Coliseum,-122.201047,37.751327,0.0
9/24/2022,Sat,SDN,NL,COL,19:00,Coors Field,-104.994199,39.755719,1581.0
9/24/2022,Sat,SEA,AL,KCA,19:00,Kauffman Stadium,-94.480809,39.051246,261.0
9/24/2022,Sat,SFN,NL,ARI,19:00,Chase Field,-112.066707,33.445001,324.0
9/24/2022,Sat,SLN,NL,LAN,19:00,Dodger Stadium,-118.240228,34.073421,153.0
9/24/2022,Sat,TOR,AL,TBA,19:00,Tropicana Field,-82.653453,27.76811,14.0
9/24/2022,Sat,WAS,NL,MIA,19:00,Marlins Park,-80.219845,25.778324,2.0
9/25/2022,Sun,ANA,AL,MIN,13:00,Target Field,-93.278279,44.981717,252.0
9/25/2022,Sun,ATL,NL,PHI,13:00,Citizens Bank Park,-75.166592,39.905584,-2.0
9/25/2022,Sun,BOS,AL,NYA,13:00,Citi Field,-73.84603,40.756587,5.0
9/25/2022,Sun,CHN,NL,PIT,13:00,PNC Park,-80.00618,40.447063,221.0
9/25/2022,Sun,CLE,AL,TEX,13:00,Globe Life Park in Arlington,-97.082997,32.751593,165.0
9/25/2022,Sun,DET,AL,CHA,13:00,Guaranteed Rate Field,-87.634224,41.830187,181.0
9/25/2022,Sun,HOU,AL,BAL,13:00,Oriole Park at Camden Yards,-76.621913,39.283514,11.0
9/25/2022,Sun,MIL,NL,CIN,13:00,Great American Ball Park,-84.507036,39.097474,149.0
9/25/2022,Sun,NYN,NL,OAK,13:00,Oakland Coliseum,-122.201047,37.751327,0.0
9/25/2022,Sun,SDN,NL,COL,13:00,Coors Field,-104.994199,39.755719,1581.0
9/25/2022,Sun,SEA,AL,KCA,13:00,Kauffman Stadium,-94.480809,39.051246,261.0
9/25/2022,Sun,SFN,NL,ARI,13:00,Chase Field,-112.066707,33.445001,324.0
9/25/2022,Sun,SLN,NL,LAN,13:00,Dodger Stadium,-118.240228,34.073421,153.0
9/25/2022,Sun,TOR,AL,TBA,13:00,Tropicana Field,-82.653453,27.76811,14.0
9/25/2022,Sun,WAS,NL,MIA,13:00,Marlins Park,-80.219845,25.778324,2.0
9/26/2022,Mon,ATL,NL,WAS,19:00,Nationals Park,-77.007716,38.872576,2.0
9/26/2022,Mon,BAL,AL,BOS,19:00,Fenway Park,-71.097765,42.346247,5.0
9/26/2022,Mon,CIN,NL,PIT,19:00,PNC Park,-80.00618,40.447063,221.0
9/26/2022,Mon,NYA,AL,TOR,19:00,Rogers Centre,-79.389181,43.641682,83.0
9/27/2022,Tue,ARI,NL,HOU,19:00,Minute Maid Park,-95.355411,29.757056,6.0
9/27/2022,Tue,ATL,NL,WAS,19:00,Nationals Park,-77.007716,38.872576,2.0
9/27/2022,Tue,BAL,AL,BOS,19:00,Fenway Park,-71.097765,42.346247,5.0
9/27/2022,Tue,CHA,AL,MIN,19:00,Target Field,-93.278279,44.981717,252.0
9/27/2022,Tue,CIN,NL,PIT,19:00,PNC Park,-80.00618,40.447063,221.0
9/27/2022,Tue,COL,NL,SFN,19:00,Oracle Park,-122.389911,37.778369,3.0
9/27/2022,Tue,KCA,AL,DET,19:00,Comerica Park,-83.04897,42.339451,176.0
9/27/2022,Tue,LAN,NL,SDN,19:00,Petco Park,-117.157074,32.707063,5.0
9/27/2022,Tue,MIA,NL,NYN,19:00,Yankee Stadium,-73.926949,40.829489,4.0
9/27/2022,Tue,NYA,AL,TOR,19:00,Rogers Centre,-79.389181,43.641682,83.0
9/27/2022,Tue,OAK,AL,ANA,19:00,Angel Stadium,-117.883171,33.799922,44.0
9/27/2022,Tue,PHI,NL,CHN,19:00,Wrigley Field,-87.65581,41.947929,182.0
9/27/2022,Tue,SLN,NL,MIL,19:00,Miller Park,-87.971642,43.028436,188.0
9/27/2022,Tue,TBA,AL,CLE,19:00,Progressive Field,-81.685285,41.495545,199.0
9/27/2022,Tue,TEX,AL,SEA,19:00,T-Mobile Park,-122.332907,47.591124,5.0
9/28/2022,Wed,ARI,NL,HOU,19:00,Minute Maid Park,-95.355411,29.757056,6.0
9/28/2022,Wed,ATL,NL,WAS,19:00,Nationals Park,-77.007716,38.872576,2.0
9/28/2022,Wed,BAL,AL,BOS,19:00,Fenway Park,-71.097765,42.346247,5.0
9/28/2022,Wed,CHA,AL,MIN,19:00,Target Field,-93.278279,44.981717,252.0
9/28/2022,Wed,CIN,NL,PIT,13:00,PNC Park,-80.00618,40.447063,221.0
9/28/2022,Wed,COL,NL,SFN,19:00,Oracle Park,-122.389911,37.778369,3.0
9/28/2022,Wed,KCA,AL,DET,19:00,Comerica Park,-83.04897,42.339451,176.0
9/28/2022,Wed,LAN,NL,SDN,19:00,Petco Park,-117.157074,32.707063,5.0
9/28/2022,Wed,MIA,NL,NYN,19:00,Yankee Stadium,-73.926949,40.829489,4.0
9/28/2022,Wed,NYA,AL,TOR,19:00,Rogers Centre,-79.389181,43.641682,83.0
9/28/2022,Wed,OAK,AL,ANA,19:00,Angel Stadium,-117.883171,33.799922,44.0
9/28/2022,Wed,PHI,NL,CHN,19:00,Wrigley Field,-87.65581,41.947929,182.0
9/28/2022,Wed,SLN,NL,MIL,19:00,Miller Park,-87.971642,43.028436,188.0
9/28/2022,Wed,TBA,AL,CLE,19:00,Progressive Field,-81.685285,41.495545,199.0
9/28/2022,Wed,TEX,AL,SEA,19:00,T-Mobile Park,-122.332907,47.591124,5.0
9/29/2022,Thu,BAL,AL,BOS,13:00,Fenway Park,-71.097765,42.346247,5.0
9/29/2022,Thu,CHA,AL,MIN,13:00,Target Field,-93.278279,44.981717,252.0
9/29/2022,Thu,COL,NL,SFN,19:00,Oracle Park,-122.389911,37.778369,3.0
9/29/2022,Thu,KCA,AL,DET,13:00,Comerica Park,-83.04897,42.339451,176.0
9/29/2022,Thu,LAN,NL,SDN,19:00,Petco Park,-117.157074,32.707063,5.0
9/29/2022,Thu,MIA,NL,MIL,19:00,Miller Park,-87.971642,43.028436,188.0
9/29/2022,Thu,OAK,AL,ANA,19:00,Angel Stadium,-117.883171,33.799922,44.0
9/29/2022,Thu,PHI,NL,CHN,13:00,Wrigley Field,-87.65581,41.947929,182.0
9/29/2022,Thu,TBA,AL,CLE,19:00,Progressive Field,-81.685285,41.495545,199.0
9/29/2022,Thu,TEX,AL,SEA,19:00,T-Mobile Park,-122.332907,47.591124,5.0
9/30/2022,Fri,ARI,NL,SFN,19:00,Oracle Park,-122.389911,37.778369,3.0
9/30/2022,Fri,BAL,AL,NYA,19:00,Citi Field,-73.84603,40.756587,5.0
9/30/2022,Fri,BOS,AL,TOR,19:00,Rogers Centre,-79.389181,43.641682,83.0
9/30/2022,Fri,CHA,AL,SDN,19:00,Petco Park,-117.157074,32.707063,5.0
9/30/2022,Fri,CIN,NL,CHN,13:00,Wrigley Field,-87.65581,41.947929,182.0
9/30/2022,Fri,COL,NL,LAN,19:00,Dodger Stadium,-118.240228,34.073421,153.0
9/30/2022,Fri,KCA,AL,CLE,19:00,Progressive Field,-81.685285,41.495545,199.0
9/30/2022,Fri,MIA,NL,MIL,19:00,Miller Park,-87.971642,43.028436,188.0
9/30/2022,Fri,MIN,AL,DET,19:00,Comerica Park,-83.04897,42.339451,176.0
9/30/2022,Fri,NYN,NL,ATL,19:00,SunTrust Park,-84.467987,33.891127,300.0
9/30/2022,Fri,OAK,AL,SEA,19:00,T-Mobile Park,-122.332907,47.591124,5.0
9/30/2022,Fri,PHI,NL,WAS,19:00,Nationals Park,-77.007716,38.872576,2.0
9/30/2022,Fri,PIT,NL,SLN,19:00,,,,
9/30/2022,Fri,TBA,AL,HOU,19:00,Minute Maid Park,-95.355411,29.757056,6.0
9/30/2022,Fri,TEX,AL,ANA,19:00,Angel Stadium,-117.883171,33.799922,44.0
10/1/2022,Sat,ARI,NL,SFN,13:00,Oracle Park,-122.389911,37.778369,3.0
10/1/2022,Sat,BAL,AL,NYA,13:00,Citi Field,-73.84603,40.756587,5.0
10/1/2022,Sat,BOS,AL,TOR,13:00,Rogers Centre,-79.389181,43.641682,83.0
10/1/2022,Sat,CHA,AL,SDN,19:00,Petco Park,-117.157074,32.707063,5.0
10/1/2022,Sat,CIN,NL,CHN,13:00,Wrigley Field,-87.65581,41.947929,182.0
10/1/2022,Sat,COL,NL,LAN,19:00,Dodger Stadium,-118.240228,34.073421,153.0
10/1/2022,Sat,KCA,AL,CLE,19:00,Progressive Field,-81.685285,41.495545,199.0
10/1/2022,Sat,MIA,NL,MIL,19:00,Miller Park,-87.971642,43.028436,188.0
10/1/2022,Sat,MIN,AL,DET,19:00,Comerica Park,-83.04897,42.339451,176.0
10/1/2022,Sat,NYN,NL,ATL,19:00,SunTrust Park,-84.467987,33.891127,300.0
10/1/2022,Sat,OAK,AL,SEA,13:00,T-Mobile Park,-122.332907,47.591124,5.0
10/1/2022,Sat,PHI,NL,WAS,13:00,Nationals Park,-77.007716,38.872576,2.0
10/1/2022,Sat,PHI,NL,WAS,19:00,Nationals Park,-77.007716,38.872576,2.0
10/1/2022,Sat,PIT,NL,SLN,19:00,,,,
10/1/2022,Sat,TBA,AL,HOU,19:00,Minute Maid Park,-95.355411,29.757056,6.0
10/1/2022,Sat,TEX,AL,ANA,19:00,Angel Stadium,-117.883171,33.799922,44.0
10/2/2022,Sun,ARI,NL,SFN,13:00,Oracle Park,-122.389911,37.778369,3.0
10/2/2022,Sun,BAL,AL,NYA,13:00,Citi Field,-73.84603,40.756587,5.0
10/2/2022,Sun,BOS,AL,TOR,13:00,Rogers Centre,-79.389181,43.641682,83.0
10/2/2022,Sun,CHA,AL,SDN,13:00,Petco Park,-117.157074,32.707063,5.0
10/2/2022,Sun,CIN,NL,CHN,13:00,Wrigley Field,-87.65581,41.947929,182.0
10/2/2022,Sun,COL,NL,LAN,13:00,Dodger Stadium,-118.240228,34.073421,153.0
10/2/2022,Sun,KCA,AL,CLE,13:00,Progressive Field,-81.685285,41.495545,199.0
10/2/2022,Sun,MIA,NL,MIL,13:00,Miller Park,-87.971642,43.028436,188.0
10/2/2022,Sun,MIN,AL,DET,13:00,Comerica Park,-83.04897,42.339451,176.0
10/2/2022,Sun,NYN,NL,ATL,13:00,SunTrust Park,-84.467987,33.891127,300.0
10/2/2022,Sun,OAK,AL,SEA,13:00,T-Mobile Park,-122.332907,47.591124,5.0
10/2/2022,Sun,PHI,NL,WAS,13:00,Nationals Park,-77.007716,38.872576,2.0
10/2/2022,Sun,PIT,NL,SLN,13:00,,,,
10/2/2022,Sun,TBA,AL,HOU,13:00,Minute Maid Park,-95.355411,29.757056,6.0
10/2/2022,Sun,TEX,AL,ANA,13:00,Angel Stadium,-117.883171,33.799922,44.0
10/3/2022,Mon,ANA,AL,OAK,19:00,Oakland Coliseum,-122.201047,37.751327,0.0
10/3/2022,Mon,ARI,NL,MIL,19:00,Miller Park,-87.971642,43.028436,188.0
10/3/2022,Mon,ATL,NL,MIA,19:00,Marlins Park,-80.219845,25.778324,2.0
10/3/2022,Mon,CHN,NL,CIN,19:00,Great American Ball Park,-84.507036,39.097474,149.0
10/3/2022,Mon,COL,NL,LAN,19:00,Dodger Stadium,-118.240228,34.073421,153.0
10/3/2022,Mon,DET,AL,SEA,19:00,T-Mobile Park,-122.332907,47.591124,5.0
10/3/2022,Mon,KCA,AL,CLE,19:00,Progressive Field,-81.685285,41.495545,199.0
10/3/2022,Mon,MIN,AL,CHA,19:00,Guaranteed Rate Field,-87.634224,41.830187,181.0
10/3/2022,Mon,NYA,AL,TEX,19:00,Globe Life Park in Arlington,-97.082997,32.751593,165.0
10/3/2022,Mon,PHI,NL,HOU,19:00,Minute Maid Park,-95.355411,29.757056,6.0
10/3/2022,Mon,SFN,NL,SDN,19:00,Petco Park,-117.157074,32.707063,5.0
10/3/2022,Mon,SLN,NL,PIT,19:00,PNC Park,-80.00618,40.447063,221.0
10/3/2022,Mon,TBA,AL,BOS,19:00,Fenway Park,-71.097765,42.346247,5.0
10/3/2022,Mon,TOR,AL,BAL,19:00,Oriole Park at Camden Yards,-76.621913,39.283514,11.0
10/3/2022,Mon,WAS,NL,NYN,19:00,Yankee Stadium,-73.926949,40.829489,4.0
10/4/2022,Tue,ANA,AL,OAK,19:00,Oakland Coliseum,-122.201047,37.751327,0.0
10/4/2022,Tue,ARI,NL,MIL,19:00,Miller Park,-87.971642,43.028436,188.0
10/4/2022,Tue,ATL,NL,MIA,19:00,Marlins Park,-80.219845,25.778324,2.0
10/4/2022,Tue,CHN,NL,CIN,19:00,Great American Ball Park,-84.507036,39.097474,149.0
10/4/2022,Tue,COL,NL,LAN,19:00,Dodger Stadium,-118.240228,34.073421,153.0
10/4/2022,Tue,DET,AL,SEA,13:00,T-Mobile Park,-122.332907,47.591124,5.0
10/4/2022,Tue,DET,AL,SEA,13:00,T-Mobile Park,-122.332907,47.591124,5.0
10/4/2022,Tue,KCA,AL,CLE,19:00,Progressive Field,-81.685285,41.495545,199.0
10/4/2022,Tue,MIN,AL,CHA,19:00,Guaranteed Rate Field,-87.634224,41.830187,181.0
10/4/2022,Tue,NYA,AL,TEX,13:00,Globe Life Park in Arlington,-97.082997,32.751593,165.0
10/4/2022,Tue,NYA,AL,TEX,19:00,Globe Life Park in Arlington,-97.082997,32.751593,165.0
10/4/2022,Tue,PHI,NL,HOU,19:00,Minute Maid Park,-95.355411,29.757056,6.0
10/4/2022,Tue,SFN,NL,SDN,19:00,Petco Park,-117.157074,32.707063,5.0
10/4/2022,Tue,SLN,NL,PIT,19:00,PNC Park,-80.00618,40.447063,221.0
10/4/2022,Tue,TBA,AL,BOS,19:00,Fenway Park,-71.097765,42.346247,5.0
10/4/2022,Tue,TOR,AL,BAL,19:00,Oriole Park at Camden Yards,-76.621913,39.283514,11.0
10/4/2022,Tue,WAS,NL,NYN,19:00,Yankee Stadium,-73.926949,40.829489,4.0
10/5/2022,Wed,ANA,AL,OAK,19:00,Oakland Coliseum,-122.201047,37.751327,0.0
10/5/2022,Wed,ARI,NL,MIL,19:00,Miller Park,-87.971642,43.028436,188.0
10/5/2022,Wed,ATL,NL,MIA,19:00,Marlins Park,-80.219845,25.778324,2.0
10/5/2022,Wed,CHN,NL,CIN,19:00,Great American Ball Park,-84.507036,39.097474,149.0
10/5/2022,Wed,COL,NL,LAN,19:00,Dodger Stadium,-118.240228,34.073421,153.0
10/5/2022,Wed,DET,AL,SEA,19:00,T-Mobile Park,-122.332907,47.591124,5.0
10/5/2022,Wed,KCA,AL,CLE,19:00,Progressive Field,-81.685285,41.495545,199.0
10/5/2022,Wed,MIN,AL,CHA,19:00,Guaranteed Rate Field,-87.634224,41.830187,181.0
10/5/2022,Wed,NYA,AL,TEX,19:00,Globe Life Park in Arlington,-97.082997,32.751593,165.0
10/5/2022,Wed,PHI,NL,HOU,19:00,Minute Maid Park,-95.355411,29.757056,6.0
10/5/2022,Wed,SFN,NL,SDN,19:00,Petco Park,-117.157074,32.707063,5.0
10/5/2022,Wed,SLN,NL,PIT,19:00,PNC Park,-80.00618,40.447063,221.0
10/5/2022,Wed,TBA,AL,BOS,19:00,Fenway Park,-71.097765,42.346247,5.0
10/5/2022,Wed,TOR,AL,BAL,19:00,Oriole Park at Camden Yards,-76.621913,39.283514,11.0
10/5/2022,Wed,WAS,NL,NYN,19:00,Yankee Stadium,-73.926949,40.829489,4.0
3/30/2023,Thu,BAL,AL,BOS,13:00,Fenway Park,-71.097765,42.346247,5.0
3/30/2023,Thu,MIL,NL,CHN,13:00,Wrigley Field,-87.65581,41.947929,182.0
3/30/2023,Thu,PIT,NL,CIN,13:00,Great American Ball Park,-84.507036,39.097474,149.0
3/30/2023,Thu,CHA,AL,HOU,19:00,Minute Maid Park,-95.355411,29.757056,6.0
3/30/2023,Thu,MIN,AL,KCA,13:00,Kauffman Stadium,-94.480809,39.051246,261.0
3/30/2023,Thu,ARI,NL,LAN,19:00,Dodger Stadium,-118.240228,34.073421,153.0
3/30/2023,Thu,NYN,NL,MIA,13:00,Marlins Park,-80.219845,25.778324,2.0
3/30/2023,Thu,SFN,NL,NYA,13:00,Citi Field,-73.84603,40.756587,5.0
3/30/2023,Thu,ANA,AL,OAK,19:00,Oakland Coliseum,-122.201047,37.751327,0.0
